node	GIN	LBR	SLE
165	1.0	0.0	0.0
n3131	0.9999999979546165	6.092066617732811e-10	1.4361768734940173e-09
161	1.0	0.0	0.0
454	1.0	0.0	0.0
n5454	0.9999997407041407	1.3147338997670063e-08	2.46148520412984e-07
n56	5.865863754423348e-12	3.6214720323894142e-09	0.9999999963726621
n761	3.261782275660651e-10	8.53673271365783e-11	0.9999999995884544
428	0.0	1.0	0.0
434	0.0	1.0	0.0
426	0.0	1.0	0.0
920	0.0	0.0	1.0
n765	0.5875410033921475	0.0028941339002879615	0.40956486270756454
403	1.0	0.0	0.0
410	1.0	0.0	0.0
n1111	1.0702193608566972e-05	2.0372093335386045e-07	0.9999890940854581
n12	0.0002649119916157268	1.490214292846942e-07	0.9997349389869551
152	1.0	0.0	0.0
154	1.0	0.0	0.0
234	1.0	0.0	0.0
n18	0.9999999999768135	6.905974878065201e-12	1.6280520275234698e-11
153	1.0	0.0	0.0
n2828	0.9999999999987665	3.673685391476344e-13	8.660545477906525e-13
163	1.0	0.0	0.0
168	1.0	0.0	0.0
n32	0.9999998462026537	4.580772567193474e-08	1.079896205433718e-07
n3232	0.9999999999989537	3.1163771681911026e-13	7.346716802165335e-13
217	1.0	0.0	0.0
203	1.0	0.0	0.0
n5656	1.21358926845406e-11	7.231893182160838e-07	0.9999992767985458
n760	1.224823938593021e-08	3.1895627942977837e-09	0.9999999845621979
n761761	2.0846148929554774e-09	5.430235752876452e-10	0.9999999973723614
n762	4.346275585614619e-08	1.1312711533395812e-08	0.9999999452245325
n765765	0.6258155773547358	0.002627111044400772	0.3715573116008634
278	1.0	0.0	0.0
1500	0.0	0.0	1.0
1503	0.0	0.0	1.0
1221	0.0	0.0	1.0
179	1.0	0.0	0.0
n1818	0.9999999898621684	3.019499468088693e-09	7.11833205003646e-09
155	1.0	0.0	0.0
231	1.0	0.0	0.0
147	1.0	0.0	0.0
211	1.0	0.0	0.0
212	1.0	0.0	0.0
176	1.0	0.0	0.0
238	1.0	0.0	0.0
n57	5.78984914644288e-11	8.607036835466785e-11	0.999999999856031
n605605	8.692960558531894e-12	0.0011978020356778801	0.9988021979556291
n760760	1.4260183567440593e-09	3.711779994574483e-10	0.9999999982028036
956	0.0	0.0	1.0
996	0.0	0.0	1.0
939	0.0	0.0	1.0
n762762	1.8489940505659281e-09	4.812657359496812e-10	0.9999999976697401
423	0.0	0.0	1.0
317	1.0	0.0	0.0
n766	0.7345156418610762	0.001935247712284124	0.2635491104266397
157	1.0	0.0	0.0
n19	0.9999999939109944	1.8135780905932196e-09	4.275427495168693e-09
n5757	1.0032902657458691e-11	2.6142681980332413e-12	0.9999999999873528
n602602	7.786578945730532e-12	3.924580388186907e-12	0.9999999999882888
n606	3.982597861869604e-08	0.0012732165741665402	0.9987267435998549
n627627	2.174133838442938e-09	0.0012646701623292543	0.998735327663537
936	0.0	0.0	1.0
911	0.0	0.0	1.0
930	0.0	0.0	1.0
945	0.0	0.0	1.0
275	1.0	0.0	0.0
315	1.0	0.0	0.0
n1919	0.9999999923413321	2.2810936933628917e-09	5.377574170224746e-09
n2020	0.9999999911280761	2.642455569343242e-09	6.229468284013234e-09
n58	8.682186782117347e-13	2.2599884929218378e-13	0.9999999999989059
n600600	3.403149260686778e-10	8.857892954159165e-11	0.9999999995711061
n603	3.292848646147637e-09	8.572379662847189e-10	0.9999999958499134
n604	2.2509665114135533e-09	1.4840656804244648e-08	0.9999999829083767
n606606	8.911038541490473e-09	1.0093286257554977e-07	0.999999890156099
n607607	5.0113924447996754e-06	0.01099108448129206	0.9890039041262632
948	0.0	0.0	1.0
n628	1.3288963252367212e-07	0.009398526376995692	0.9906013407333718
n20	0.9999999999072892	2.7613456854182987e-11	6.509746301159369e-11
177	1.0	0.0	0.0
n21	0.9999999768725711	6.888382296975155e-09	1.623904656903279e-08
237	1.0	0.0	0.0
n5858	1.1715140642218969e-12	3.049278439202615e-13	0.9999999999985236
926	0.0	0.0	1.0
n601	2.3650161586679845e-10	6.155786402172688e-11	0.9999999997019405
989	0.0	0.0	1.0
n603603	1.5588296344115392e-10	4.0574028476954345e-11	0.9999999998035429
959	0.0	0.0	1.0
n604604	6.287560533463463e-06	6.9764742411162e-05	0.9999239476970554
n605	1.6871461273996215e-10	4.436300805750231e-11	0.9999999997869223
n607	1.855988799248258e-12	3.5905295681263054e-12	0.9999999999945535
433	0.0	0.0	1.0
n608	0.0037208704078151816	0.005112011631902887	0.9911671179602819
n621	2.501422713552913e-07	0.9882401438339881	0.0117596060237406
n628628	1.4925977173323284e-36	1.0	9.131565622574634e-32
944	0.0	0.0	1.0
239	1.0	0.0	0.0
182	1.0	0.0	0.0
n2121	0.999999999216065	2.334909071984775e-10	5.5044414667676e-10
n2222	0.9999999999062007	2.7937654644706365e-11	6.586174449176018e-11
n59	2.556381604077104e-13	6.653882289079618e-14	0.9999999999996779
950	0.0	0.0	1.0
n601601	3.7110142479654323e-09	9.659219844841918e-10	0.9999999953230637
15	0.0	0.0	1.0
915	0.0	0.0	1.0
937	0.0	0.0	1.0
910	0.0	0.0	1.0
766	0.0	1.0	0.0
901	0.0	0.0	1.0
977	0.0	0.0	1.0
964	0.0	0.0	1.0
938	0.0	0.0	1.0
947	0.0	0.0	1.0
n608608	0.9964583065939732	3.1851584581856654e-05	0.0035098418214449738
830	0.0	1.0	0.0
n621621	4.7628461564025475e-09	0.9998729230589535	0.0001270721782005403
886	0.0	1.0	0.0
873	0.0	1.0	0.0
n629	2.6983504096072227e-08	0.9999999564591371	1.6557358835710988e-08
870	0.0	1.0	0.0
n629629	4.030280162730692e-07	0.9999993496698001	2.4730218367929917e-07
440	0.0	1.0	0.0
n631631	1.6847574295942133e-06	0.9999972814578842	1.0337846861402243e-06
n632	8.386945441158893e-09	0.999999989736206	1.876848747726863e-09
n639639	2.3562463354408421e-07	0.999999619793643	1.4458172342091732e-07
n650650	1.2030574255432255e-08	0.9999999805873404	7.3820855229789636e-09
n660	7.805098621628271e-11	0.999999999874056	4.789289472479798e-11
n675675	6.428902219762778e-12	0.9999999999916771	1.8940435789192923e-12
878	0.0	1.0	0.0
n730	6.035000699989488e-13	0.9999999999990261	3.7031392145261747e-13
856	0.0	1.0	0.0
n755	1.1093817871820062e-10	0.9999999998209889	6.807282060467671e-11
247	1.0	0.0	0.0
172	1.0	0.0	0.0
n23	0.9999999999626195	1.1133569589032377e-11	2.6246881668466262e-11
n2525	0.9999999999984078	4.742160187632783e-13	1.117942599652138e-12
n5959	8.139601323545125e-13	2.1186175346640557e-13	0.9999999999989742
n597597	4.829403006418254e-10	1.2570219955252374e-10	0.9999999993913574
1032	0.0	0.0	1.0
n602	2.5094267891084933e-07	6.53166585161242e-08	0.9999996837406626
n609	0.9999992781750425	7.057732790447583e-09	7.147672246700171e-07
263	1.0	0.0	0.0
n622	2.183851310933258e-12	0.9999999597230087	4.0274807343886367e-08
785	0.0	1.0	0.0
889	0.0	1.0	0.0
324	0.0	1.0	0.0
n630	7.17983266176893e-08	0.9999998841454734	4.4056200165111396e-08
n630630	4.5365667755532354e-10	0.9999999992679749	2.7836845695638527e-10
764	0.0	1.0	0.0
865	0.0	1.0	0.0
n632632	6.707691629866882e-11	0.999999999892036	4.088707877951866e-11
n634634	6.320125093647884e-06	0.999993596280037	8.359486933305689e-08
815	0.0	1.0	0.0
n640	7.644725073833527e-11	0.9999999998781751	4.5377627122990974e-11
n651	2.7531317051549716e-10	0.9999999995557518	1.6893502564353422e-10
759	0.0	1.0	0.0
n660660	2.923604044625017e-12	0.9999999999952824	1.7939492766023222e-12
n674	1.6523123510644908e-07	0.9999997333811601	1.013876048412451e-07
n676	3.120353722489877e-11	0.9999999999502647	1.853180664700711e-11
n687687	1.4416022512464685e-09	0.9999999985541893	4.208394586699593e-12
n730730	1.075203182171602e-10	0.9999999998265041	6.597558584359279e-11
n738738	4.847012037200248e-14	0.9999999999999218	2.974177011821706e-14
n755755	7.68096789066491e-13	0.9999999999987605	4.713121806512329e-13
n759759	2.004079731705822e-08	0.999999967661961	1.2297241727792787e-08
n2323	0.9999999521199627	1.4260815704868607e-08	3.36192215181565e-08
n24	0.9999999999980868	5.698567729600068e-13	1.3434113083183356e-12
246	1.0	0.0	0.0
n26	0.9999999999999118	2.6248489947202482e-14	6.187961588696732e-14
925	0.0	0.0	1.0
n60	1.1667256018337929e-12	3.0368134494720857e-13	0.9999999999985296
n598	3.6557738888315756e-08	9.515437379777325e-09	0.9999999539268237
