	type	T	sampled_tips	observed_trees	unobserved_trees	mu	lambda	psi	p	R_naught	infectious_time	incubation_period
15	PyBDEI (mu)					0.13900879634992494	0.9739964236851084	0.2398504477973551	0.03769596145768915	4.06084888575242	4.1692646779833415	7.1937893590756214
15	PyBDEI (psi)					0.12825861821331502	1.1640030777144057	0.29923404176890217	0.03182740211205533	3.889942036118213	3.34186576530052	7.79674702511481
16	PyBDEI (mu)					0.13542830635455294	1.3300232260919134	0.28623318215819565	0.2554865387725701	4.646642349651953	3.4936550418788235	7.38398069737347
16	PyBDEI (lambda)					0.26275303035048553	2.229957450884843	0.9695035512379634	0.061336107426446636	2.3001024060586475	1.03145573703479	3.8058552499512674
16	PyBDEI (p)					0.1881080033248348	1.5528552743902642	0.4841272626687176	0.129623054853193	3.2075352786997744	2.0655725820677198	5.316094915287296
16	PyBDEI (psi)					0.1969024770927116	1.6535241380824452	0.558194370222384	0.1174863075468192	2.962273047332389	1.7914906587137398	5.078656270683429
16	real	0.0		1.0	0.0	0.13542830635455294	2.229957450884843	0.558194370222384	0.129623054853193	3.9949479425892997	1.7914906587137398	7.383980697373472
17	PyBDEI (lambda)					0.051307677424061664	0.1780435041793793	0.11112443237928556	0.7282595891727569	1.6021994476578132	8.998921106627922	19.49026052641065
17	real	0.0		3.0	0.0	0.04589083049938593	0.1780435041793793	0.10629174696085814	0.758180898887686	1.67504542234068	9.408068157617631	21.790845559297104
17	PyBDEI (mu)					0.04589083049938593	0.16770570097103166	0.1019008690810024	0.8226606511731256	1.6457730192440274	9.813458992239669	21.790845559297104
17	PyBDEI (psi)					0.05120668064001586	0.16843364542716446	0.10629174696085814	0.7632951440020295	1.5846352162147646	9.408068157617633	19.528701870562998
17	PyBDEI (p)					0.0514253269311672	0.16859359741490154	0.10618026465179198	0.758180898887686	1.5878053983740592	9.417946011713237	19.44567122224619
18	PyBDEI (mu)					0.11441676995950904	1.4860635092674384	0.4520244721678102	0.52268704097222	3.2875731310311678	2.2122696039093186	8.739977543098709
18	PyBDEI (p)					0.1023218376143262	1.4100763093609874	0.3879654223434748	0.638127425862025	3.634541194015518	2.5775492928199077	9.773084840102488
18	PyBDEI (lambda)					0.12548767815445253	1.1752395018773178	0.3763019016895753	0.6196616808739289	3.123129318774516	2.657440729132789	7.96890989383979
18	real	0.0		3.0	0.0	0.11441676995950904	1.1752395018773178	0.35080214809420524	0.638127425862025	3.350149103310839	2.8506096825024505	8.739977543098709
18	PyBDEI (psi)					0.1032200832464312	1.3636059433381311	0.35080214809420524	0.6453737734672236	3.887108305197565	2.8506096825024505	9.688037139173446
19	PyBDEI (psi)					0.05531764777437855	0.6845374407114336	0.16749359872269595	0.7258083422197622	4.086946879950681	5.970377421143179	18.077413632601523
19	real	0.0		1.0	0.0	0.06327962770624318	0.7341348163315163	0.16749359872269595	0.5576676637930279	4.38306193150078	5.970377421143179	15.802874262190702
19	PyBDEI (p)					0.06481231081640416	0.7021259069711866	0.18144898933544384	0.5576676637930279	3.869549836252711	5.511190796170847	15.42916750542549
19	PyBDEI (lambda)					0.041846549069954116	0.7341348163315163	0.12121477111972513	0.9553913364042472	6.056479829561394	8.24981964460659	23.89683312543451
19	PyBDEI (mu)					0.06327962770624318	0.5551763910297703	0.12349865505366744	0.8951380160773003	4.495404349047473	8.097254173055093	15.802874262190702
20	real	0.0		2.0	0.0	0.04962716998629897	0.4778842627671261	0.2134527356580541	0.5988352752009151	2.23882941248729	4.684877881359061	20.150252377398896
20	PyBDEI (lambda)					0.05334257454980317	0.4778842627671261	0.2020227538971488	0.5898861686721307	2.3654972202310462	4.949937473424935	18.746751697677293
