	type	mu	lambda	psi	p	R_naught	infectious_time	incubation_period	mu_error	lambda_error	psi_error	p_error	R_naught_error	infectious_time_error	incubation_period_error
18	PyBDEI (psi)	0.10716324609578393	1.1938522824210849	0.35080214809420524	0.6884859613924347	3.403206875747196	2.8506096825024505	9.331557566912325	-0.0633956356772881	0.015837436126028035	0.0	0.0503585355304097	0.015837436126028483	0.0	0.06768667549732343
19	PyBDEI (psi)	0.05624492052318148	0.6734398452545971	0.16749359872269595	0.7322135212401744	4.020690046606203	5.970377421143179	17.779383288271298	-0.11116859308525377	-0.0826755109915819	0.0	0.17454585744714646	-0.08267551099158185	0.0	0.12507275532840936
19	PyBDEI (p)	0.06596465509624072	0.6953824174793852	0.18413144351396551	0.5576676637930279	3.776554423344016	5.4309029512613085	15.159633572570431	0.042431150234669215	-0.05278648824445826	0.09933421287828045	0.0	-0.13837529965019077	-0.09035852037953315	-0.04070403136467785
19	PyBDEI (lambda)	0.04281663703790111	0.7341348163315163	0.12660803615977248	0.9277556961421688	5.798485140430406	7.898392790312728	23.35540736454393	-0.3233740685601914	0.0	-0.24410223957641516	0.3700880323491409	0.32293023257487463	0.32293023257487485	0.47792148295599
19	PyBDEI (mu)	0.06327962770624318	0.5586127789675858	0.12726103959428586	0.8835761541391252	4.389503502002416	7.857864458659514	15.802874262190702	0.0	-0.239086927168251	-0.2402035626150675	0.32590849034609726	0.0014696508062869713	0.31614199645605123	0.0
20	PyBDEI (lambda)	0.05415300980656984	0.4778842627671261	0.21201536679610813	0.5772618442561812	2.2540076692964437	4.716639247011205	18.466194281202817	0.09119681459813966	0.0	-0.006733897588684842	-0.02157343094473385	0.0067795503866866415	0.006779550386685805	-0.08357503740672567
20	PyBDEI (p)	0.05566022007996458	0.4418445542140773	0.20069932151040984	0.5988352752009151	2.2015249024703842	4.982577880554182	17.966152461548734	0.12156748199285206	-0.0754151399428087	-0.05974818785211025	0.0	-0.016662506669260405	0.06354487923359887	-0.1083906977909571
20	PyBDEI (psi)	0.05639337032271885	0.4559775777794508	0.2134527356580541	0.5779511026341333	2.136199268534629	4.68487788135906	17.732580873910564	0.13634064441490185	-0.04584098430198873	0.0	-0.020884172566781767	-0.0458409843019889	-3.79168226874878e-16	-0.11998219467464631
20	PyBDEI (mu)	0.04962716998629897	0.4410161390498551	0.1889448342116476	0.6603849350851263	2.33410000802588	5.292550093641856	20.1502523773989	0.0	-0.07714864579090963	-0.1148165254047975	0.06154965988421124	0.04255375376400215	0.1297092960951443	3.526222513009641e-16
21	PyBDEI (lambda)	0.02044541555939422	0.5649532010334002	0.07145029092513146	0.43138480994378897	7.906940527721312	13.995744272725787	48.910720209867385	-0.30624065118540594	0.0	-0.3870826634593384	0.20062811858126592	0.6315413847551673	0.6315413847551672	0.44142201717161755
21	PyBDEI (p)	0.04129261122966443	0.4468865506899245	0.10848704179938527	0.23075669136252305	4.119262017636254	9.217690734430796	24.217407672237602	0.4011520085921394	-0.20898483295166878	-0.06937273665506341	0.0	-0.15001934909450249	0.07454406225508413	-0.2863015619520198
21	PyBDEI (psi)	0.03948950136676388	0.4656964313045628	0.11657410659714855	0.24025565953322964	3.9948531015888054	8.57823430254331	25.32318629988184	0.3399683989612612	-0.17569025106376787	0.0	0.009498968170706584	-0.17569025106376773	0.0	-0.2537137437157497
21	PyBDEI (mu)	0.029470472137533992	0.4066189153892665	0.06668393293515716	0.4479625995239959	6.097704461802801	14.996116095497706	33.9322694028504	0.0	-0.28026088772399566	-0.4279695990671373	0.21720590816147287	0.25821828892705617	0.7481588362597646	0.0
22	PyBDEI (psi)	0.2758952191283591	0.21369942620786225	0.16482425165047376	0.5907677285295128	1.2965290245092884	6.067068346960249	3.6245644384825466	-0.584149586174505	0.12425963372111812	0.0	0.2307071797881748	0.12425963372111767	0.0	1.4047108449425132
22	PyBDEI (p)	0.31871600640749204	0.2840696086244024	0.2336466698448887	0.36006054874133797	1.2158085061216068	4.279966843370255	3.1375895151041058	-0.5196068145867296	0.49447286691695425	0.41755031498859596	0.0	0.05426442441937367	-0.29455766795265714	1.081628196161285
22	PyBDEI (lambda)	0.2772638015099861	0.19008013789532904	0.14913527522739262	0.6763469625285173	1.2745484769147075	6.705321718656162	3.6066734804686837	-0.5820867539458353	0.0	-0.09518609225268126	0.31628641378717937	0.1051996343531698	0.10519963435317052	1.3928411205956182
22	PyBDEI (mu)	0.6634482255057563	0.3890018843674716	0.34536415145582205	0.13094756353299894	1.1263528155070592	2.8954944969959246	1.5072766216801399	0.0	1.0465151628924125	1.0953479114724034	-0.22911298520833903	-0.023305317609845683	-0.5227522863745817	-1.4731509912063872e-16
23	PyBDEI (psi)	0.030001009023608662	0.4686871135104905	0.11602987452985593	0.4372223348557983	4.0393658565052695	8.61847006257589	33.332212233697575	-0.048888240838406274	0.002367445532443447	0.0	0.07815949428670932	0.002367445532443195	0.0	0.051401152774623975
23	PyBDEI (lambda)	0.031044769905763724	0.4675801429899098	0.12052340409205595	0.4221884954929477	3.879579626151044	8.29714367539933	32.211544908707516	-0.015798245498937945	0.0	0.0387273500071206	0.06312565492385869	-0.03728346038722825	-0.03728346038722818	0.016051836350308882
23	PyBDEI (mu)	0.03154309547182404	0.4703738524363746	0.12290490294402427	0.4120441603688309	3.8271366004869742	8.136371910691302	31.70265901433969	0.0	0.005974824825965876	0.05925222656686846	0.05298131979974191	-0.05029718173317373	-0.055937788074244085	0.0
23	PyBDEI (p)	0.03353496628531925	0.4889129473635857	0.1354845831572804	0.359062840569089	3.608624213693892	7.3809135821684375	29.819621450992013	0.06314760120085401	0.045623845865790456	0.1676698238815947	0.0	-0.1045209660468027	-0.14359352314528678	-0.05939683363770671
24	PyBDEI (psi)	0.1894958138973093	0.7967054727448061	0.17418175049273787	0.7660967280658645	4.573989355894222	5.741129579712732	5.277161428705308	-0.21484462955355454	0.15235885612525377	0.0	0.021361059755377387	0.15235885612525368	0.0	0.27363326755491973
24	PyBDEI (lambda)	0.19439437322675154	0.6913692453613681	0.13633723448411988	0.9907770352872364	5.0710229525881765	7.334753442695633	5.144181816587607	-0.19454797979723645	0.0	-0.21727027028698873	0.24604136697674928	0.27758019408136064	0.27758019408136075	0.24153888117166938
24	PyBDEI (mu)	0.24134817264200906	0.7792495371801821	0.20818227826874333	0.5725410804590862	3.743111775221548	4.80348283396676	4.1433916364608105	0.0	0.12711050196177048	0.19520143574066925	-0.17219458785140085	-0.05697025768439	-0.16332095151785245	0.0
24	PyBDEI (p)	0.19187552015190149	0.8007590991415076	0.17639822834621582	0.7447356683104871	4.539496267331336	5.668991176245294	5.211712255989369	-0.20498457456104377	0.15822204200443285	0.012725086567380436	0.0	0.1436687580537896	-0.01256519339370973	0.2578372293189965
25	PyBDEI (mu)	0.12219550955630805	0.2794506421775215	0.2452486040650697	0.22789163069865634	1.1394586454134403	4.0774951760160825	8.18360677598547	0.0	0.39728066386092775	0.39856045364734904	-0.07747161312240466	-0.0009150764867432009	-0.28497906730304795	-2.1706282914434644e-16
25	PyBDEI (psi)	0.10290297978142064	0.20825028946433816	0.17535788562123167	0.3530266719167479	1.1875729952296141	5.70262350311393	9.717891572470792	-0.15788247739167005	0.0412719056380361	0.0	0.04766342809568691	0.04127190563803613	0.0	0.18748271251102003
25	PyBDEI (p)	0.10720176724490396	0.2376824398020733	0.2044934869924918	0.305363243821061	1.1622983367230673	4.890131293211876	9.32820442890168	-0.12270289117698656	0.18843554871401252	0.16614936515710654	0.0	0.01911091685403791	-0.1424769160121461	0.13986469343505017
