node	GIN	LBR	SLE
22	0.0	0.0	1.0
23	0.0	0.0	1.0
n85	0.0	0.0	1.0
1102	0.0	0.0	1.0
1010	0.0	0.0	1.0
1042	0.0	0.0	1.0
1011	0.0	0.0	1.0
1041	0.0	0.0	1.0
n8787	0.0	0.0	1.0
1060	0.0	0.0	1.0
1061	0.0	0.0	1.0
1053	0.0	0.0	1.0
1054	0.0	0.0	1.0
1055	0.0	0.0	1.0
1057	0.0	0.0	1.0
19	0.0	0.0	1.0
536	0.0	0.0	1.0
1050	0.0	0.0	1.0
1007	0.0	0.0	1.0
1056	0.0	0.0	1.0
n8888	0.0	0.0	1.0
1083	0.0	0.0	1.0
1	0.0	0.0	1.0
n90	1.0552481114209378e-05	6.595188589784093e-06	0.9999828523302959
589	0.0	0.0	1.0
n91	3.20489829817856e-17	2.0030273884218494e-17	1.0
545	0.0	0.0	1.0
8	0.0	0.0	1.0
1353	0.0	0.0	1.0
n108108	1.0236830744089791e-06	6.397910461840265e-07	0.9999983365258794
1405	0.0	0.0	1.0
588	0.0	0.0	1.0
61	0.0	0.0	1.0
n109	3.07099991306851e-05	1.9193423202269196e-05	0.9999500965776671
n109109	5.148235517560645e-06	3.217592505066622e-06	0.9999916341719773
n110	1.8621686533877862e-48	1.1638356252103931e-48	1.0
n112	0.0	0.0	1.0
604	0.0	0.0	1.0
n112112	1.8621686533877862e-48	1.1638356252103931e-48	1.0
650	0.0	0.0	1.0
n115115	1.749173046746673e-05	1.0932145714932989e-05	0.9999715761238176
554	0.0	0.0	1.0
n116	1.3887185020805987e-07	8.679343104448881e-08	0.9999997743347188
546	0.0	0.0	1.0
n116116	5.7800882619641865e-06	3.6124937576926703e-06	0.9999906074179803
672	0.0	0.0	1.0
n118	2.474310842290336e-09	1.5464179900477294e-09	0.9999999959792711
n118118	0.0	0.0	1.0
n129	7.438929469913148e-12	4.649251889597495e-12	0.9999999999879119
n129129	2.1985016940301992e-05	1.3740402025041025e-05	0.9999642745810347
n134134	4.742821643191074e-09	2.964213140588822e-09	0.9999999922929652
5	0.0	0.0	1.0
n135	9.992700140401017e-07	6.245331428109776e-07	0.9999983761968432
439	0.0	0.0	1.0
963	0.0	0.0	1.0
1028	0.0	0.0	1.0
1003	0.0	0.0	1.0
468	1.0	0.0	0.0
530	1.0	0.0	0.0
n138	0.0	0.0	1.0
990	0.0	0.0	1.0
1045	0.0	0.0	1.0
1014	0.0	0.0	1.0
981	0.0	0.0	1.0
1035	0.0	0.0	1.0
n139139	9.778236306384172e-15	6.1112938102528095e-15	0.9999999999999841
1109	0.0	0.0	1.0
599	0.0	0.0	1.0
n141141	1.530911612707282e-06	9.568034939668785e-07	0.9999975122848933
n142	3.5091355256259814e-05	2.1931724234455973e-05	0.9999429769205093
556	0.0	0.0	1.0
n142142	2.6449118485757496e-08	1.653041806558918e-08	0.9999999570204634
n143143	1.7788426858850913e-26	1.1117577807528938e-26	1.0
455	1.0	0.0	0.0
457	1.0	0.0	0.0
1106	0.0	0.0	1.0
4	0.0	0.0	1.0
