	type	T	sampled_tips	observed_trees	unobserved_trees	mu	lambda	psi	p	R_naught	infectious_time	incubation_period
33	max				4.0161826504251765	0.1738927615316332	1.369626722474207	0.4421831050015192		3.097419840293313	2.261506576549469	5.750670650072389
34	real	432.7557267750001		58.0	4.0	0.1786418590542569	0.2696828284789141	0.2657302945622936	0.931273334593158	1.0148742314952501	3.7632141327626307	5.597792170849953
34	zero				2.0741562735396815	0.1783672643758696	0.2713579441518842	0.2644902655326598		1.0259657141082057	3.78085748443743	5.606409917756661
34	max				2.073419791000007	0.1783099420065429	0.2715119077241834	0.2644613233647019		1.0266601719668416	3.7812712546286513	5.608212244067165
35	zero				7.626887961457122	0.1016759273501054	0.1808121614477935	0.120854032577513		1.4961202170215109	8.274444622761122	9.835169701050802
35	real	297.506144025		16.0	30.0	0.1020712643303169	0.1792889974537792	0.1202607152379666	0.350139560960445	1.4908359483727502	8.315267359097641	9.797076646017238
35	max				7.623575498212504	0.1016351959225988	0.1808796235202765	0.1208454228299121		1.496785060488898	8.275034143473377	9.83911125395536
36	max				7.0255091181426685	0.0550101944264198	0.4347751365867438	0.1130364494105292		3.846326904764268	8.846703919088691	18.178448748032945
36	real	97.9981455		34.0	65.0	0.052300244692993	0.4425895541035867	0.1125880521142171	0.344795403114044	3.9310525921044737	8.881937125846452	19.1203694336439
36	zero				7.044093412466313	0.0549535658110988	0.4350491343092693	0.1133564219158921		3.837886967110393	8.821732223887388	18.19718129734236
37	max				4.459033140738512	0.2344955384699308	0.2678502370547972	0.1913493421299056		1.3997970103965955	5.226043574903475	4.26447345874868
37	real	175.85824972499998		14.0	14.0	0.2259720048368999	0.2713654321747469	0.1974622196477748	0.501978464893768	1.3742650754093502	5.0642598963171785	4.42532693694412
37	zero				4.461065360086624	0.2346451716272376	0.2677760075366247	0.1914036754663946		1.399011836549811	5.224560069514305	4.261754005271507
38	max				2.23186875286681	0.0502436167554879	0.6463024635863348	0.2092171455416143		3.089146742315066	4.779722987861409	19.90302578865948
38	zero				2.233106437149609	0.0502629250815114	0.6458364683560542	0.2092357555165462		3.0866448555203174	4.779297866807094	19.89538011125096
38	real	111.85481579999998		19.0	11.0	0.050113610275174	0.6417996914954104	0.2085611368640857	0.6273096415059279	3.0772736529224805	4.794757139493711	19.9546589141951
39	max				0.19564076768238708	0.0249290834273884	0.1751981623116337	0.1115441831014536		1.570661574994766	8.965057362878907	40.11378929805929
39	zero				0.19565737681438178	0.0249277364467253	0.1751047017681234	0.1114997110642721		1.570449825355935	8.968633106354567	40.11595686343856
39	real	564.5481724200001		8.0	1.0	0.024827203645465	0.1745867248044645	0.1110981887874855	0.9395324424236692	1.5714632858544908	9.001046829960956	40.27839841651529
40	real	81.40617645000002		2.0	1.0	0.101013532083458	0.4931174510008712	0.1186821873066419	0.629964716453568	4.154940705017445	8.425864257256036	9.89966373192251
40	max				0.1676258728242516	0.1014165543764382	0.494002203737608	0.118920540865907		4.15405278298084	8.408976218226119	9.86032316073565
40	zero				0.16764487276181808	0.1013992211594607	0.4939945137726902	0.1189317069722434		4.1535981139830085	8.40818672713898	9.86200868769393
41	zero				10.419748426318558	0.2173350935230566	3.2967714272152637	0.8202719921339242		4.019119827118279	1.2191078198324392	4.601189728680021
41	max				10.390635652866605	0.2174052865043468	3.2908569885528864	0.8171201687324813		4.027384360929031	1.223810203523923	4.5997041565960535
41	real	23.867505825		27.0	397.0	0.218092332313404	3.2091423858191845	0.7891899301837478	0.063667672771548	4.06637523247667	1.2671220979304298	4.58521392931401
42	zero				10.336317283316772	0.2651615206929741	2.741782151840315	0.6566943666340974		4.175126651220392	1.5227784047022117	3.771286261244076
42	max				10.305016987719808	0.2650458353373799	2.7418225010079413	0.6545038435209628		4.189161802714646	1.5278749084503602	3.7729323259393546
42	real	18.034492425000003		44.0	114.0	0.2466071196833712	2.895548920727044	0.6368477290269376	0.279079521428259	4.5466895597653405	1.5702340676128903	4.05503296613634
43	zero				3.970723721682061	0.0268548933007214	0.4778152447404203	0.1041667749531945		4.587021581066688	9.599990020323965	37.23716154080332
43	max				3.8844773751427595	0.0272438541408934	0.4729896617589501	0.1039604159756654		4.549709207297376	9.619045774442412	36.7055261281473
43	real	119.29103385		39.0	11.0	0.0251018394172429	0.5101451072539642	0.1061410245495158	0.776957855461345	4.806295298345992	9.421427805546482	39.837718000581354
44	real	13.526012475000003		11.0	2.0	1.0171827845877903	2.0787965886559667	0.8503840099849905	0.8341353021594431	2.444538660472529	1.17593932653749	0.983107476013022
44	zero				0.6048660272028415	1.06067632363667	2.101799344907738	0.912871130982458		2.30240531612137	1.0954448728417685	0.9427946845946056
44	max				0.604727412892365	1.0607576732727757	2.102080620597246	0.912715073376354		2.303107160070383	1.0956321739058803	0.9427223815545744
45	max				0.23346191867120292	0.3399058512710186	0.5267841119440124	0.1121377615519847		4.6976513946179175	8.917602653736058	2.9419911315462044
45	zero				0.23373576095909304	0.3421631905959718	0.5249397322899285	0.1118551712883792		4.693030516546759	8.940132033966062	2.9225820529035387
45	real	59.2922274		1.0	10.0	0.3605861590513078	0.5117192546458804	0.1071640303132273	0.090006170597913	4.77510273876587	9.33148927935169	2.77326229778473
46	real	37.6540755		16.0	14.0	0.5087228651887722	0.5836956750750815	0.2607110029969161	0.539501293138565	2.2388609163610402	3.8356647341494403	1.9657068090087306
46	zero				3.0918721675313363	0.534645921088999	0.5692634962455677	0.2587813199208179		2.199785890340738	3.864266556434525	1.870396762708186
46	max				3.0886497052560355	0.5342043375123896	0.5696670656905419	0.2586596366839963		2.202380986046549	3.866084452989846	1.8719428686346211
47	real	72.86163892500001		10.0	13.0	0.2166376585402171	0.3863902700850797	0.1738321219851434	0.434385290645901	2.2227783085919106	5.752676712336661	4.61600262271279
47	zero				2.576603660299391	0.2075037086852957	0.3988185360585043	0.1800676910400026		2.2148256233812957	5.553467111308971	4.819190974155648
47	max				2.5750114081471196	0.207442410214868	0.3989226202017209	0.1799986707995711		2.216253144701952	5.555596580563098	4.820615027390995
48	real	93.3104147025		1.0	1.0	0.0576766782506981	0.8820970383435555	0.2174979871765889	0.566260800361252	4.05565609960046	4.5977436986030105	17.3380303847144
48	zero				0.1171518802428232	0.0587744716123104	0.8768634805735149	0.2275699069675983		3.853160957254176	4.39425411437366	17.01418953786985
48	max				0.11711072500679236	0.0587111317577053	0.8777475608708387	0.2275973219165397		3.856581235137335	4.393724810025231	17.03254510791744
49	real	611.2985032499998		5.0	14.0	0.045368502922464	0.1674111459318397	0.1210675748043878	0.257488166109756	1.3827909430112106	8.259849936002496	22.041723565554435
49	max				3.4150916939195217	0.045305882313018	0.168359257403866	0.1205788658859198		1.3962584252795294	8.293327297887375	22.07218906125711
49	zero				3.415888360053089	0.0453121772294335	0.16834017498109	0.1205906408472164		1.3959638475955225	8.292517503634134	22.069122720292224
50	max				5.068692601266654	0.1364700017427576	0.6563010058431904	0.5487399825097118		1.196014554728705	1.8223567297327408	7.327617697880402
50	zero				5.068219626565686	0.136524378186415	0.6550587469542651	0.5476504078458195		1.1961257356329484	1.8259823888993263	7.324699173026565
50	real	336.536274225		7.0	17.0	0.138268211809818	0.6480428149757512	0.5436417787985566	0.2886664804501779	1.19204012687899	1.8394465602146894	7.232320335316531
51	max				3.1461615445038453	0.2324081890800399	1.4290084168899873	0.4813702844704894		2.968626155355448	2.077402848204489	4.302774372789448
51	real	31.604543925000005		15.0	22.0	0.2308311803916832	1.4158988741153629	0.4788558566758258	0.4106916061717029	2.9568373329385698	2.08831109833742	4.332170369285301
51	zero				3.1514303000190274	0.2328611315123559	1.4269098784413032	0.4815841819249058		2.962950055248708	2.0764801617922157	4.294404967910836
52	max				7.675175074116599	0.1729863484456806	0.8586204412159738	0.2040116699201999		4.208682971674253	4.901680381279927	5.7808029881271805
52	zero				7.731458376486414	0.1744998996396931	0.8537914983754205	0.2044603513378458		4.175829165844648	4.890923807264821	5.73066232166779
52	real	45.8333031		25.0	388.0	0.157950507269514	0.9219938597309056	0.2155995750948297	0.0605676933897909	4.276417795931993	4.638228064967931	6.33109710938554
53	max				6.223779921721618	0.1336739221246716	0.5711320538330826	0.12789290277234		4.465705613467426	7.819042169838641	7.480890693603987
53	zero				6.248155508090284	0.133953000693696	0.5704396348351044	0.1282036798954098		4.449479416663205	7.8000881161586975	7.465304956375352
53	real	61.70162475		25.0	188.0	0.1375637662284649	0.5610734557865708	0.1289019804379041	0.117591641176865	4.352714007034643	7.757832708254855	7.269356076942582
54	zero				4.37388240161158	0.0866209818183044	0.2923489449835242	0.1458569543174176		2.004353829761912	6.8560323686985445	11.544547048630694
54	max				4.368981412446485	0.0865744754548753	0.292484763930957	0.1457313458807103		2.007013399645488	6.861941704831015	11.55074858664577
54	real	131.29173		23.0	17.0	0.0887150930546396	0.2840235478350419	0.1438108095894452	0.571322235379891	1.9749805222978694	6.95358021316218	11.272039126240902
55	zero				0.8533120270248169	0.256599804542407	2.2898137616061254	0.5439668770933079		4.209472778640064	1.838347226844968	3.897119102578018
55	real	18.8463288		20.0	4.0	0.2599024943443348	2.242600085634396	0.5056134603067169	0.8474586090916709	4.43540423997807	1.97779544752107	3.84759677864091
55	max				0.851662711888022	0.2570367913323327	2.287503545442583	0.5435193039829769		4.208688686270153	1.839861054928272	3.890493632512949
56	max				6.237279858093829	0.0512557921377108	0.1830115347289955	0.1180483211750289		1.5503103551777435	8.471107340165482	19.509990155127515
56	real	535.7817622499999		5.0	76.0	0.0520128939977701	0.1824615783230151	0.1180544706593125	0.062079593115824	1.5455711020853404	8.470666078253403	19.226001922578508
56	zero				6.240064160737716	0.0512391488933126	0.1832720864966918	0.1182446050050574		1.5499403671639234	8.457045460613013	19.516327292675083
57	real	48.885592500000016		30.0	107.0	0.1227919793751729	0.780403337014967	0.1925540167169267	0.219527252953044	4.052906038113121	5.193347908551282	8.143854387627766
57	zero				7.367461892093501	0.1273736792772477	0.7856209125701892	0.1951598053428742		4.025526215246732	5.124005930642894	7.850915555507758
57	max				7.328894803252222	0.1270925772647389	0.7866809759989235	0.1943471815215375		4.047812630160235	5.145430935355139	7.868280127146687
58	max				9.138601858762142	0.9353156094109698	0.3513658707615012	0.1941866737141027		1.8094231907942888	5.149683965812611	1.0691578221706
58	real	59.54130292500001		22.0	44.0	0.9136373886066594	0.351275637310924	0.1928966060516518	0.331334667592652	1.8210565986674911	5.1841243890638005	1.09452613528114
58	zero				9.146231278897517	0.9354007846291076	0.3513200992454095	0.1943179180153405		1.807965538297268	5.14620581680509	1.0690604673765656
59	max				1.2680907538124402	0.1874942068962687	1.7584691308837443	0.524569440541496		3.3522142065091205	1.9063253074135091	5.333498120041919
59	zero				1.2682146730776964	0.18761963213494	1.7573090329420125	0.5244172723696766		3.350974740021979	1.9068784586009435	5.329932633493167
59	real	31.109780625000003		12.0	7.0	0.1903061449480531	1.698200128591848	0.5084974514619977	0.63595888224514	3.33964334277251	1.9665781944921599	5.254691067768542
60	max				0.04787691418305262	0.1242909899957906	0.2694140267080387	0.1596057515440855		1.6879969806954134	6.265438371271882	8.045635488412044
60	real	194.574492		1.0	0.0	0.1230024780356669	0.2773905052899667	0.1630929288803739	0.880710646337615	1.7008125808656505	6.1314736749469025	8.129917510361304
60	zero				0.04787768209854029	0.1242916547103114	0.269411638111061	0.159608179115571		1.6879563416106782	6.265343076659675	8.04559246017535
61	zero				0.2170934105959255	0.067427965058545	0.8950013133144556	0.2123247296397488		4.215247629576656	4.709766976728048	14.83064184321355
61	max				0.2169275457290202	0.0674908862047526	0.8944125130721072	0.2122478537192592		4.214000270905679	4.711472848732325	14.816815369207292
61	real	66.25579822499999		3.0	1.0	0.070049978795936	0.8778072703073908	0.2102390319427957	0.7442083574994129	4.1752821167205285	4.756490698987292	14.275521808694906
62	zero				1.0697629870599241	0.1637378123485351	1.258631405293656	0.4002781130964695		3.1443922715562467	2.498263000852594	6.107324787455829
62	max				1.0689574112762725	0.163729427774665	1.2582070165252854	0.3999013254958124		3.146293688737625	2.500616867823989	6.107637543180473
62	real	53.303807925		3.0	19.0	0.1688781216486009	1.2178507935885243	0.3910850578661515	0.137429473566679	3.11403048797976	2.55698851154331	5.9214301428623495
63	real	166.12755825		57.0	746.0	0.021548245121064	0.4978410543960198	0.1049248859772539	0.070988426267417	4.7447376259617196	9.53062746445857	46.4074913934626
63	zero				26.62344404905537	0.0216021925900257	0.4907869137457281	0.1042392550102326		4.708273420579896	9.593314916744513	46.29159729192134
63	max				26.32551517448412	0.0218645466336329	0.4847514527486535	0.1032718620553403		4.693935435083853	9.683179717086244	45.73614156086639
64	max				11.368269901515061	0.0376340676171733	0.194677496689161	0.1840932201420143		1.057494113791815	5.432030572492423	26.57166932292154
64	zero				11.374917409330777	0.0376318649753746	0.1947167579764958	0.1842820989686936		1.0566232914981877	5.426463045495716	26.57322459714329
64	real	1997.703648600001		31.0	28.0	0.037711049563551	0.1981884029649394	0.1850816060110784	0.524067573402039	1.0708163130650403	5.403022059037802	26.517426896718717
65	real	13.469661		30.0	11.0	0.5433503868218993	1.8734368773331287	0.4508041590666495	0.7316640407464409	4.155766622055829	2.2182581502140803	1.8404330322631801
65	zero				1.9424556035990768	0.5754929510960467	1.819992027907576	0.4872688441544829		3.735088031465784	2.052255160567914	1.7376407445051492
65	max				1.9394588162411632	0.5757024846741882	1.8204952211251584	0.4865474341758706		3.7416603053487902	2.055298065015658	1.7370083100578206
66	real	108.14450682449998		16.0	8.0	0.051294469765019	0.4881489139098704	0.1626242302867467	0.669291842439362	3.00169853563115	6.149145168814961	19.495279015087203
