	type	T	sampled_tips	observed_trees	unobserved_trees	mu	mu_min	mu_max	lambda	lambda_min	lambda_max	psi	psi_min	psi_max	p	R_naught	R_naught_min	R_naught_max	infectious_time	infectious_time_min	infectious_time_max	incubation_period	incubation_period_min	incubation_period_max
69	PyBDEI					0.08097377633268173	0.07683603588152894	0.08550624983056601	1.1660089407407672	1.1174244027852553	1.1976404824341154	0.3121855590489525	0.2958512594663075	0.32817717878317804		3.7349867953306903			3.2032231184761315			12.349677207735601		
70	PhyloDeep			1	0	0.27164645825879735			1.468369905817323			0.3932469937650538				3.7339634608741687			2.5429310734857187			3.6812554318205057		
70	PyBDEI					0.27945175732692284	0.2547636373645741	0.30182877802709346	1.3912555404878666	1.2949495192653462	1.488014375396622	0.38466640001506586	0.3577226981348299	0.4130091371958012		3.6167846748075134			2.5996551816348763			3.578435181676556		
70	real	20.5052297357975		36.0	2.0	0.2723032250249573			1.3947535496365455			0.3867177336222568			0.584157405024765	3.6066449205014504			2.5858653820535498			3.6723766305314505		
70	PyBDEI (forest)					0.2777358189924521	0.25913835516748474	0.2999434927707196	1.3414449921324487	1.2523887548637465	1.3928228705260002	0.387282820588256	0.36085839070974596	0.415849455810424		3.4637348232872447			2.582092328497992			3.600543868009969		
71	real	64.88219250564686		11.0	2.0	0.13067735491126306			0.4572430631637733			0.12148112555177235			0.4615968161577801	3.7639020966175294			8.23173143529876			7.652435272194281		
71	PyBDEI					0.13264851500715227	0.12299482263562064	0.14239169803257462	0.4533403150060644	0.43217980045320475	0.4764683136039954	0.12688479831662974	0.11993456939836013	0.13415026278092862		3.572849711080392			7.881164751545639			7.5387199015841295		
71	PyBDEI (forest)					0.1344714906461554	0.12461301556818338	0.1466116098582961	0.4499491722644965	0.4306569483715582	0.46868999543686507	0.11845590096954466	0.11017780690964415	0.12721255053002103		3.7984529988099087			8.441960187843263			7.436520523382704		
71	PhyloDeep			1	0	0.13606755415441213			0.45267442362032684			0.12727999186376368				3.5565246115418883			7.856694405436222			7.349290624164379		
72	PyBDEI					0.06814361743786708	0.06592146107677171	0.07041076010654382	0.23985163453282354	0.2315671862728151	0.24999863780084042	0.2191967304058013	0.2125925156985611	0.2290750703608116		1.0942299827592483			4.562111844226368			14.674888677751715		
72	PyBDEI (forest)					0.06815359513607099	0.06543246624998342	0.07102242357549561	0.2395461963278276	0.22851169074716374	0.24819060019257297	0.21761614255043768	0.20731150755220776	0.22540513159056436		1.1007740212668604			4.595247339099517			14.672740271492145		
72	real	881.0971919594632		17.0	10.0	0.06804497628753181			0.2393875782371885			0.21662403971064767			0.319331660323189	1.10508315954659			4.616292823897731			14.6961620763065		
72	PhyloDeep			1	0	0.06770640431890369			0.23763434356196378			0.21475198646461166				1.1065524816513064			4.656534342068994			14.769651557479017		
73	PyBDEI					0.044401910879087535	0.04202626848945209	0.04677377670685005	0.3263831275869262	0.3147898978136994	0.3367953214856639	0.13534000597991394	0.12934324992557222	0.14160180703773612		2.4115790835369504			7.388798254881205			22.521553244028986		
73	real	182.21431764123943		4.0	1.0	0.0455061483669881			0.31819582649715866			0.13775130063337335			0.7415413138540641	2.30992974319742			7.259459586966162			21.9750525123642		
73	PhyloDeep			1	0	0.044422333122032504			0.3277740239777462			0.13388311977979628				2.44821023379834			7.469201506842282			22.51119942874009		
73	PyBDEI (forest)					0.04520712192148208	0.0426161200633427	0.047985103273383234	0.3225224961716924	0.31066553847252887	0.3337071842141678	0.13959456408861018	0.1327125474957811	0.14640234655727768		2.310423033141644			7.163602727146538			22.120408411242114		
74	real	41.1030455299352		12.0	1.0	0.15730131081714605			1.1300656775237978			0.3226588412987172			0.32800346569803995	3.5023546014584			3.0992487172362995			6.35722610832178		
74	PyBDEI					0.15436695137624787	0.1440408690409954	0.16623759520173248	1.1512156057811502	1.0801918073296586	1.184304464916434	0.32886780769972995	0.30881308224173737	0.3490848729630106		3.5005420987640665			3.040735446240581			6.478070539610772		
74	PyBDEI (forest)					0.1521078317835048	0.14267977211679164	0.1621735279807144	1.1756260602251567	1.1260114606201659	1.219791839683234	0.3404552338058561	0.3189269637430948	0.36128555639074533		3.4531002713136587			2.9372437275270324			6.574283442704653		
74	PhyloDeep			1	0	0.1489547738701008			1.2151864349503252			0.3375951999253561				3.5995370645643323			2.9621274242675986			6.713447135786808		
75	real	95.61519362597973		6.0	0.0	0.05779730721915105			0.5084298586916725			0.1276256694048513			0.605017677164895	3.9837586048527798			7.8354143383790795			17.3018441189359		
75	PyBDEI (forest)					0.05977097415488598	0.055475958031885333	0.06550759926206776	0.5063041636512843	0.4819812174066202	0.5259509178315867	0.12873935905591033	0.12004655943651334	0.13805481557098975		3.9327845607138765			7.767632271384147			16.730528724672876		
75	PyBDEI					0.059324381679221425	0.056241699014871555	0.06239357706545089	0.492852113428685	0.4769680049729215	0.5074970782421776	0.12507878624755112	0.11872721021552547	0.13167830987031148		3.9403333547964814			7.994960856278527			16.856475730454235		
75	PhyloDeep			1	0	0.0584520947163016			0.5115516793032091			0.12697837382890895				4.028651997012306			7.8753568016818605			17.108026749999635		
76	PhyloDeep			1	0	0.17169598292373894			1.3107427233807298			0.43643257551393927				3.0033109280103814			2.2913046736312213			5.824248086480645		
76	real	35.9899717290475		8.0	0.0	0.17265877407994604			1.3058667507996935			0.4428951181050823			0.691824159284543	2.94847853908803			2.2578709024350494			5.7917705331150495		
76	PyBDEI (forest)					0.16643283190382885	0.15410300972768926	0.17865445459572285	1.3132998092284167	1.2382130322224059	1.3671840240546587	0.4341542657283138	0.40926036385801523	0.4586701372518815		3.024961201349239			2.3033287449622404			6.0084298786542165		
76	PyBDEI					0.17535342284366776	0.16507524581725433	0.18550704135121301	1.3046782138082915	1.2430528703154637	1.362315777673197	0.4515083176460476	0.430986674266939	0.4721594719800226		2.88959951083575			2.2147986225669785			5.702768635953724		
77	PhyloDeep			1	0	0.3006720735379083			3.3254991921455366			0.8895688093134422				3.7383271055918814			1.1241401334336207			3.3258825411796065		
77	real	19.285027065947467		3.0	0.0	0.30345948987953064			3.2322798643299904			0.8874256126725684			0.362849399126009	3.6423107674294704			1.1268550126566699			3.2953327654936304		
77	PyBDEI					0.3163039466556452	0.29721804045221123	0.3321335047518016	3.222859125872321	3.1097137070802754	3.3479472329881794	0.9418790005113152	0.8969432778865354	0.9913188850929808		3.421733709024977			1.0617075011303287			3.161516037258565		
77	PyBDEI (forest)					0.3191053183001785	0.30300548590518656	0.338176059312599	3.1461390863173864	3.064745532045075	3.2558543371675843	0.9295238553356944	0.8850846337453047	0.9771257434679739		3.3846781535059893			1.075819619109026			3.1337616224224516		
78	PhyloDeep			1	0	0.029258868799474355			0.4318025000161068			0.1035080575645584				4.171680062170907			9.661083625072337			34.17767128502129		
78	PyBDEI					0.02498836238907162	0.02365557061626197	0.026383288033405644	0.4931678266480655	0.47464388925155415	0.5119701237887458	0.10385654226857097	0.09779996908209537	0.11003721043221157		4.748548486938295			9.628666409998706			40.01862884929741		
78	real	114.39464281051286		13.0	0.0	0.024982913692043			0.4912263757093616			0.10267710145103404			0.90701115427255	4.784186237898661			9.739269865120733			40.0273567897926		
78	PyBDEI (forest)					0.02788572869995921	0.02517037241137215	0.029920656809053803	0.4502233487911193	0.4311067951234886	0.47544955649566234	0.10539443784075928	0.09861949617804572	0.11246480342735858		4.271794204845638			9.488166742830419			35.86063720118825		
79	PyBDEI (forest)					0.13268039451230226	0.12520287708349767	0.1406489182263835	0.21837718509510967	0.20433286246510574	0.23524663778352697	0.1962637143490733	0.18276747610741947	0.21083663847178025		1.1126722319476003			5.095185339361339			7.536908551378169		
79	real	611.3845840830453		2.0	2.0	0.13422950669592504			0.2239345528162022			0.20157870289601468			0.176087602239528	1.1109038286238			4.96084152558445			7.44992680532855		
79	PyBDEI					0.13433567465087812	0.129019967187369	0.1399996923200744	0.2256874465511281	0.21464928140581963	0.23535247566396883	0.20231028742681434	0.19252515007399923	0.21249591640635293		1.1155510153321808			4.942902373967264			7.44403899112337		
79	PhyloDeep			1	0	0.13611929391807612			0.2282373539331057			0.20603292155626735				1.1077712833906224			4.853593262894645			7.3464971145226015		
80	real	60.5931315668793		40.0	1.0	0.04653167385329602			0.8961836333111867			0.20769044028067613			0.7823454687341759	4.314997031640311			4.81485810636534			21.4907377532297		
80	PyBDEI					0.04761461568854082	0.04468568223494239	0.050459044083568286	0.8821720260574394	0.8433674610310362	0.9333786830430105	0.20330787481556692	0.19059682299513137	0.2164623159901372		4.339094227696354			4.91864863034529			21.001954663275065		
80	PyBDEI (forest)					0.04809484551502336	0.043714310221074554	0.05167832024930154	0.8773572248957449	0.84080302187226	0.917330930649655	0.20235511642894224	0.18913081662459694	0.21572117344921263		4.33573037528721			4.941807341704423			20.792248925877733		
80	PhyloDeep			1	0	0.05379763243467661			0.797628743200235			0.2018486486846513				3.951617949379352			4.954207058191916			18.5881786008751		
81	PhyloDeep			1	0	0.03464633451187472			0.3949342602136607			0.11698224538268777				3.376018804577563			8.548305742710511			28.863082172726212		
81	PyBDEI (forest)					0.033475368418167666	0.031545223818709535	0.035706576248614494	0.4087414663038471	0.3927099718386283	0.42136773741887595	0.1176290115005025	0.11140294069313857	0.12357949873872062		3.4748355111536493			8.5013041191435			29.87271080957791		
81	real	190.52527740453397		5.0	1.0	0.033155856723351015			0.41106455860752616			0.11788032158965625			0.504524531724421	3.4871346893542596			8.48318011449799			30.160583945813705		
81	PyBDEI					0.03453056328886836	0.032426128237049164	0.036646576993272464	0.3954520766324693	0.38243046244611506	0.4094195423925502	0.1194446534210394	0.11354837346182074	0.12526779542233513		3.3107557794027884			8.372078375706153			28.959851932747675		
82	PhyloDeep			1	0	0.04478843653355208			0.6617022756537293			0.15990106667854415				4.138198008297076			6.253866973947973			22.327191511828648		
82	PyBDEI (forest)					0.039507256138197895	0.03685127486453282	0.04269716696801855	0.7277941748505619	0.6988034631732374	0.7587155279303538	0.15736137746976686	0.14788097407195888	0.16717145141597273		4.6249860451964455			6.354799481798676			25.31180592501695		
82	PyBDEI					0.039074241402575136	0.03704129104126095	0.04094990065305135	0.7373021376906626	0.7130012749000164	0.7623174525701555	0.15963162529512254	0.15150141374955814	0.16788939458309704		4.618772353708475			6.2644228432256295			25.59230746662931		
82	real	92.94669536209791		4.0	0.0	0.03847822854266194			0.7315427809163592			0.1598195275157893			0.903842773768335	4.57730536616739			6.25705766713148			25.9887223989865		
83	PyBDEI (forest)					0.06399379027660917	0.05964680496203152	0.06740775329466735	0.8080772733743523	0.7802642350176364	0.8361325896493723	0.20897374204384347	0.19765767125300934	0.22109648169461713		3.8668842576634086			4.785290200671223			15.62651619286125		
83	PyBDEI					0.06399673815397043	0.0609860611485294	0.06796021102376329	0.8146455128867259	0.7912814504521329	0.8383550993611626	0.21217187128570603	0.202348638000842	0.22261682198616264		3.8395547343301804			4.713160109020398			15.625796389717381		
83	real	81.84576917610194		6.0	0.0	0.06430333404620288			0.8110338513184452			0.20742622269937624			0.6175750552243111	3.9099870824619902			4.8209912275619295			15.5512931768279		
83	PhyloDeep			1	0	0.06682947745176304			0.8001554727701273			0.21076849972441936				3.796371250050808			4.744542003703134			14.96345681771628		
84	PhyloDeep			1	0	0.05722670717143729			0.45729996298050146			0.13025419715372222				3.510827082530088			7.67729579431386			17.474358554376426		
84	PyBDEI (forest)					0.06171408265739576	0.05679838846223952	0.06613221319820933	0.4348690975662721	0.4071533536555373	0.45684732832495556	0.12642802093287028	0.11876108540804742	0.1344000213042055		3.4396575565884664			7.909638959949961			16.203757018498937		
84	PyBDEI					0.05908234820075872	0.05450134200969334	0.06224676907294543	0.4403597042364185	0.4248332676825874	0.4608946495502137	0.12981546991614493	0.12305985196971159	0.1372467076111525		3.3921974362598815			7.703242153234557			16.925529036219963		
84	real	100.09332912961037		3.0	0.0	0.060459993987390076			0.4359138086073676			0.1269856997489026			0.887936182248978	3.432778726024501			7.874902465217482			16.539862710018898		
85	real	46.67455207329228		8.0	0.0	0.20972594639148107			0.5660064406372673			0.14606259734590474			0.8128307659723	3.8750949998297894			6.846379690426871			4.76812724989863		
85	PyBDEI (forest)					0.20905381359369032	0.1946090511935928	0.22204783028316558	0.5712770933073316	0.554036223930474	0.6007388880399563	0.13967353861784818	0.13145414077770623	0.14816770424423314		4.0900882082637455			7.159552266632522			4.783457344354239		
85	PhyloDeep			1	0	0.20024418155634724			0.5941863114901498			0.15319226844754108				3.8786964741214858			6.527744579632218			4.99390290508195		
85	PyBDEI					0.20720324561014972	0.19669697999317146	0.2224662184371228	0.5629716729046776	0.5395458963811113	0.5821998849370753	0.15050955653731996	0.14246309746939043	0.15886615912252422		3.7404380549422767			6.644096381694159			4.826179228299768		
86	PhyloDeep			1	0	0.07672305927130088			0.37165220962194623			0.25613930675217955				1.4509768701042358			3.9041255037342713			13.033891107807548		
86	PyBDEI					0.07670813960075618	0.07352471640672312	0.07992243827864463	0.3669684291040313	0.35321467342019325	0.3751164410986046	0.2558309109201557	0.2474654919667289	0.26572186115193613		1.4344178652381905			3.9088317998918343			13.036426188990015		
86	real	310.47307447062667		8.0	20.0	0.07631860064898215			0.36292398111624574			0.2491962288251991			0.15070290584563598	1.4563783040666398			4.01290181923844			13.102965613839999		
86	PyBDEI (forest)					0.07648187460181602	0.07244189619293798	0.08072388555633757	0.37302749327896656	0.352481066804221	0.38447441708188923	0.2552455490107384	0.24588203839029552	0.26449211257616323		1.461445634310642			3.9177960355262815			13.074993326278324		
87	real	1041.473190498621		8.0	12.0	0.03883141767375			0.1299655614952804			0.1073011420252733			0.124218461890226	1.2112225372649699			9.31956530121985			25.752343331930398		
87	PyBDEI					0.037920630608930916	0.03655356728202773	0.03946023808575855	0.13400692153982913	0.131043495140996	0.13778811822933898	0.10959383836317237	0.10642315417095066	0.11299026836384525		1.222759632669828			9.12460057002655			26.37086946978365		
87	PyBDEI (forest)					0.038625063460874416	0.036943436022441725	0.04026842081324363	0.1292203766615286	0.12568562742741937	0.13538311163132918	0.10676796097401688	0.10257736445996943	0.11294387072866541		1.2102916968974966			9.366105626418776			25.889925100393906		
87	PhyloDeep			1	0	0.0382895205643284			0.13599026005953002			0.11180589285850698				1.2163067310917943			8.944072395768297			26.116806511587097		
88	real	17.43524942803267		5.0	1.0	0.4951937247384661			1.9533979523420488			0.4558824400888929			0.287064654218774	4.28487210861018			2.19354796777215			2.0194116969639397		
88	PyBDEI (forest)					0.4760942829979903	0.4464532841952591	0.5218552135279658	1.990338611150501	1.8491352571218884	2.06921269583471	0.476512571331251	0.4404501649331798	0.5158980420117839		4.176885838688406			2.0985805205647834			2.1004242976894165		
88	PyBDEI					0.4987513381546839	0.4612975557488789	0.529440811827726	1.9537138108891965	1.8995790308665261	2.0384106909199957	0.4824242351185517	0.45346254802941705	0.5126227030953726		4.0497837145538265			2.0728643529988884			2.0050071518602275		
88	PhyloDeep			1	0	0.4854434354748568			2.0434348264011315			0.48770536277248866				4.189896159403891			2.0504182982841086			2.059972237593054		
89	real	76.25616009516065		3.0	0.0	0.05757583715002707			0.9349368955130328			0.19720893191169325			0.7978862096114008	4.740844577626339			5.0707642412859			17.368397048127502		
89	PyBDEI					0.057190675089899314	0.05411718274258365	0.0598932335561293	0.9366502830873694	0.9056825803316817	0.9681937778724709	0.19487718887740632	0.184336827678026	0.20550286962205186		4.80636183476866			5.1314369103973565			17.485367997983538		
89	PyBDEI (forest)					0.05496993747199992	0.05173516750276882	0.05814395841625911	0.9632822222281956	0.9266476719857092	1.000607348510815	0.1996763612334193	0.18753312880110645	0.21225394915615103		4.8242176303590085			5.008104083141879			18.19176164261367		
89	PhyloDeep			1	0	0.06329645674997475			0.8696749560252778			0.2007029007657107				4.33314592219316			4.982489023252055			15.798672648455932		
90	PyBDEI					0.2885786379629667	0.26253726545392025	0.31127491143402547	1.4345805075002624	1.3777131668820841	1.5312301539550577	0.35475123537173603	0.3310786637955199	0.3798866154187561		4.043905600489303			2.8188767234372616			3.465259961925283		
90	real	25.71748555001672		7.0	0.0	0.27893264075157304			1.4520394609171634			0.34928025440687704			0.575876588981556	4.15723317478371			2.86303043868921			3.5850949437310002		
90	PyBDEI (forest)					0.2735963087677719	0.25286051260821596	0.2934339470605122	1.4822060961475232	1.3980165261502213	1.5578177678663754	0.3752079535937885	0.35058778286515635	0.401078436071444		3.9503589461544415			2.665188705148373			3.655020071373837		
90	PhyloDeep			1	0	0.285885378285796			1.4714825363370303			0.36185162791095793				4.0665356263068215			2.7635636345570718			3.4979053703135268		
91	real	776.8445195379745		13.0	3.0	0.02484341990219798			0.15584505646256214			0.12011065648701252			0.5723858711868559	1.29751231922884			8.32565593468494			40.252107155002705		
91	PyBDEI					0.02486476445588884	0.02373499899662964	0.026023904037000868	0.14641454561865844	0.13974698815830716	0.15212421211806754	0.11440727349238924	0.10858397831394001	0.12053702330995603		1.2797660598772893			8.74070301191579			40.21755371035358		
91	PhyloDeep			1	0	0.02552229350130507			0.13630434324714247			0.10852466923657651				1.2559756616259123			9.214494796755076			39.18143171376293		
91	PyBDEI (forest)					0.02502808676917041	0.023855803941011368	0.026243454997009263	0.15261704620561514	0.14668372011834788	0.1585816478864761	0.11860604764017675	0.11265102183891992	0.12383131445814986		1.2867560233405626			8.431273277343903			39.95511160013236		
92	PhyloDeep			1	0	0.03679658042457227			0.4360466745259704			0.13246489076973797				3.29179054157033			7.5491701551189685			27.176438366327467		
92	PyBDEI (forest)					0.033695145463373675	0.03140429380177801	0.0368247253098255	0.4840385096377616	0.4753261752918794	0.4990284998360268	0.14600108566969686	0.13402068646065188	0.156073954397293		3.315307604854516			6.849264136722473			29.677865646462074		
92	PyBDEI					0.03321010835498278	0.031828017978137585	0.03591902614127996	0.5006359692428657	0.4852482582730862	0.5083286270670474	0.15167896399627434	0.1480068322355171	0.16218949023197282		3.3006288812413214			6.592872034810065			30.111313980400247		
92	real	184.3782731282148		19.0	11.0	0.033180261010920975			0.4874823927574786			0.14465241205390025			0.024412580832833	3.37002602193618			6.913123575342669			30.1384006494361		
93	real	227.08756696450317		3.0	0.0	0.02858901755705904			0.3371102327221689			0.10865812577242588			0.176422734291013	3.10248525202997			9.20317733157302			34.97846674878429		
93	PyBDEI					0.02925781206239958	0.027791604656312675	0.031171270860011015	0.3263714160517978	0.3164637645849806	0.3348728092880301	0.10562456357862247	0.1010374450482255	0.11157649960345375		3.0899196644619566			9.467494739096763			34.17890571814634		
93	PhyloDeep			1	0	0.029526384532255704			0.32610310553113897			0.10348977314148948				3.151066000360212			9.662790531319619			33.8680138405555		
93	PyBDEI (forest)					0.027560970702135226	0.02523092756113013	0.030271063043070076	0.3356560377927649	0.3158508011003116	0.36773841121171835	0.10524369961294512	0.09869971056165969	0.11260402135680626		3.189321916914813			9.501756434615102			36.28319230144268		
94	PyBDEI (forest)					0.09478863926986804	0.08845359511668396	0.10203444940742533	1.1765831595161993	1.1250411706632277	1.2244662692536399	0.2538942174224532	0.23676662487660952	0.2715553772817204		4.634147132065198			3.9386481903843658			10.549787481946538		
94	real	35.280431809144545		26.0	3.0	0.09300458713634634			1.1947246443977184			0.2589623324117322			0.7397061400763271	4.61350742894217			3.8615654666334605			10.7521578321076		
94	PhyloDeep			1	0	0.10519046251121097			1.1031269159593828			0.2639578828461224				4.179177769062743			3.7884831823073934			9.506565292394471		
94	PyBDEI					0.0955585597522636	0.08936207896516389	0.10281822506398111	1.1882935866071296	1.141241954160512	1.2372320370237813	0.25683642262651285	0.2395885415860472	0.2752899909430402		4.626655263514262			3.893528767351596			10.464787273819413		
95	PyBDEI					0.019813597316684056	0.01884522770070292	0.021520333924717135	0.455415806323129	0.4211209332861584	0.4724490107148025	0.10269848038024422	0.09693947917013725	0.10856015991611404		4.434494109717479			9.737242423621753			50.47039081378468		
95	real	207.87205083758275		3.0	0.0	0.020781772747787003			0.4360822781589954			0.10315203328090508			0.7234656189874109	4.22756841807907			9.694428390730659			48.1190903267137		
95	PyBDEI (forest)					0.022315233331923937	0.021056927177865496	0.023523944237930326	0.4112838353147766	0.3922443166207579	0.4249753813985291	0.10464826689181213	0.09950113223086553	0.10996605300776098		3.930154292378025			9.555819983467323			44.81243754549546		
95	PhyloDeep			1	0	0.02430601935621948			0.38637931513692414			0.0983005103607941				3.9305931751400816			10.172887163349227			41.14207206636317		
96	real	35.7741392857004		4.0	0.0	0.2913660436934683			1.297856679776292			0.44347908067240055			0.278416699249097	2.9265341621266305			2.25489779243658			3.4321089284242405		
96	PyBDEI					0.2837859466392921	0.26455717042642424	0.30380706162634474	1.3173413930118922	1.2442064634017505	1.3974754543125345	0.4637921505628247	0.4357400031485163	0.49214389494864175		2.840370177488476			2.15613825888703			3.523782667332207		
96	PyBDEI (forest)					0.3083570107055241	0.29227865805408837	0.3310100135909543	1.2319553833985486	1.1643619025598642	1.2718095215917546	0.4396958264945408	0.4146147552462166	0.46791063094861873		2.8018355171125195			2.2742995037557305			3.2429942089268198		
96	PhyloDeep			1	0	0.26067849354094497			1.4423364089279576			0.48790876820593576				2.9561600506412264			2.0495634945792194			3.836143083445161		
97	real	227.14298749066		8.0	3.0	0.039147417533795935			0.3230127031716749			0.1515333977863592			0.480294746543074	2.13162713890358			6.5992052881296805			25.5444691629199		
97	PyBDEI					0.03812257270825835	0.03557367698539269	0.04071044589028336	0.3320605117381648	0.3150514305697092	0.3462467760008693	0.15017888059591214	0.1429527765725034	0.15793572643049159		2.211099925772143			6.658725887634696			26.231178248454718		
97	PhyloDeep			1	0	0.039247669924082296			0.32716061623110093			0.14582593677138098				2.2435008714808253			6.857490664145383			25.479219580024086		
97	PyBDEI (forest)					0.03896594086676946	0.03656756015310228	0.041509869138166434	0.3261341708192612	0.31159609744527084	0.3441642495402957	0.15244560296597007	0.1439717335311928	0.16103304791094614		2.1393478360413125			6.559716912420403			25.663437806343584		
98	real	1992.3848676644445		11.0	16.0	0.022910359183603			0.1211099935046648			0.10751659766761283			0.32154396609581104	1.126430673328			9.3008895528065			43.6483772247317		
98	PyBDEI (forest)					0.02280653506995148	0.021923756837990544	0.023715701882140547	0.11824504975296155	0.1128172034417431	0.12304169152808632	0.10551477345234933	0.10206882434741034	0.10876064962446053		1.1206492312316936			9.47734584722965			43.84708141472748		
98	PhyloDeep			1	0	0.023626428898997912			0.10899501052378538			0.09798067833069987				1.1124133082229788			10.20609386500516			42.32548237717016		
98	PyBDEI					0.022892897039729788	0.022124764137049148	0.023681813668592854	0.118783681475121	0.11368214375000077	0.12376470044552561	0.10569808536925956	0.10132111201424622	0.11086096143158726		1.123801638034847			9.460909310764416			43.681671142998475		
99	real	187.62044586478402		25.0	1.0	0.10557478287890998			0.1896098780028855			0.12284323312387455			0.894496690411466	1.54351097069941			8.14045653610895			9.47195885921887		
99	PhyloDeep			1	0	0.11165672291892327			0.1846546513030332			0.1239805167601039				1.4893844301385737			8.065783448337694			8.956021400754569		
99	PyBDEI					0.1096980686035748	0.10472326203265016	0.11460559102824214	0.18598281681343354	0.17889467426328154	0.19322688483319025	0.12487465012594393	0.11996401274561973	0.1303020367855337		1.4893560592630946			8.008030444861605			9.115930779180667		
99	PyBDEI (forest)					0.10521322841214144	0.1003430483531497	0.11077833504850995	0.1885312055175411	0.18010002887093507	0.1967591244994553	0.12312310570779507	0.11733563691788021	0.12909754085997213		1.5312414711579596			8.121952368333483			9.504508274214324		
