	type	mu	lambda	psi	p	R_naught	infectious_time	incubation_period	mu_error	lambda_error	psi_error	p_error	R_naught_error	infectious_time_error	incubation_period_error
75	PyBDEI	0.05932438167922144	0.492852113428685	0.12507878624755112		3.9403333547964814	7.994960856278527	16.856475730454235	0.026421204266146053	-0.030638926877884776	-0.019955884808885955		-0.01090057264097296	0.020362231148130194	-0.025741093574772996
75	PhyloDeep	0.0584520947163016	0.5115516793032091	0.12697837382890895		4.028651997012306	7.87535680168186	17.108026749999635	0.011329031206726946	0.006140120526300207	-0.005071829036907967		0.011269104534807627	0.005097683616696127	-0.01120212201681689
76	PhyloDeep	0.17169598292373894	1.3107427233807298	0.4364325755139393		3.0033109280103814	2.2913046736312213	5.824248086480645	-0.0055762654480640125	0.0037338974884308547	-0.014591586872288951		0.018596841793296955	0.014807654042626834	0.005607534549219695
76	PyBDEI (forest)	0.16643283190382885	1.3132998092284167	0.4341542657283138		3.024961201349239	2.3033287449622404	6.0084298786542165	-0.03605922843651372	0.005692049685905029	-0.0197357162439859		0.025939704578913148	0.020133056534882485	0.037408136993756
76	PyBDEI	0.17535342284366776	1.3046782138082915	0.4515083176460476		2.88959951083575	2.2147986225669785	5.702768635953723	0.015606787306818349	-0.0009101518134787763	0.01944749262041245		-0.019969291779376883	-0.019076502479224437	-0.015366958454664017
77	PhyloDeep	0.3006720735379083	3.325499192145537	0.8895688093134422		3.7383271055918814	1.1241401334336207	3.3258825411796065	-0.009185464401620446	0.02884011648999639	0.002415071877877592		0.026361379984655667	-0.0024092533578466044	0.00927061934560038
77	PyBDEI	0.3163039466556452	3.222859125872321	0.9418790005113152		3.421733709024977	1.0617075011303287	3.161516037258565	0.04232675926929701	-0.0029145800651831913	0.06136107304222965		-0.06055964811595789	-0.05781357033035667	-0.040607956087560765
77	PyBDEI (forest)	0.3191053183001785	3.1461390863173864	0.9295238553356944		3.3846781535059893	1.075819619109026	3.133761622422452	0.05155821103785241	-0.026650160762134334	0.04743861576898041		-0.07073328729313864	-0.04529011538700378	-0.049030296655632445
78	PhyloDeep	0.029258868799474355	0.4318025000161068	0.1035080575645584		4.171680062170907	9.661083625072337	34.17767128502129	0.1711551807022909	-0.12097044994264204	0.008092905835685683		-0.1280272433534658	-0.008027936501524047	-0.14614218809129662
78	PyBDEI	0.02498836238907162	0.4931678266480655	0.10385654226857097		4.748548486938295	9.628666409998706	40.01862884929741	0.00021809694000407545	0.003952253044027465	0.01148689241193079		-0.007449072671556215	-0.011356442182399206	-0.00021804938410065466
78	PyBDEI (forest)	0.02788572869995921	0.4502233487911193	0.10539443784075928		4.271794204845638	9.488166742830419	35.86063720118825	0.11619201201662689	-0.08347073558302194	0.026464872413846985		-0.10710118870248635	-0.025782540762073924	-0.10409679586104745
79	PyBDEI (forest)	0.13268039451230226	0.21837718509510967	0.1962637143490733		1.1126722319476003	5.095185339361339	7.536908551378169	-0.011540772381232354	-0.024816928210510788	-0.026366815891672522		0.0015918599596430117	0.027080851723249002	0.011675516863790607
79	PyBDEI	0.13433567465087812	0.2256874465511281	0.20231028742681434		1.1155510153321808	4.9429023739672635	7.44403899112337	0.0007909434934718585	0.007827705518784403	0.003629274919866177		0.004183248440270307	-0.0036161509140474005	-0.0007903183962785904
79	PhyloDeep	0.13611929391807612	0.2282373539331057	0.20603292155626732		1.1077712833906224	4.853593262894645	7.3464971145226015	0.014078776482670703	0.019214547566650426	0.02209667289381443		-0.0028198167586282086	-0.02161896568086199	-0.01388331637459454
80	PyBDEI	0.04761461568854082	0.8821720260574394	0.20330787481556686		4.339094227696354	4.91864863034529	21.001954663275065	0.023273218983247298	-0.015634750215173764	-0.021101430856358114		0.005584522047025005	0.02155629962235792	-0.022743895326775267
80	PyBDEI (forest)	0.04809484551502336	0.8773572248957449	0.20235511642894224		4.33573037528721	4.941807341704423	20.792248925877733	0.033593712245462586	-0.02100731113095949	-0.025688827297605226		0.00480494968939009	0.026366142580869337	-0.03250185430451286
80	PhyloDeep	0.05379763243467661	0.7976287432002349	0.2018486486846513		3.951617949379352	4.9542070581919155	18.5881786008751	0.1561508103982792	-0.1099717585187477	-0.02812739762181705		-0.08421305497928072	0.02894144515751226	-0.13506093581726353
81	PhyloDeep	0.03464633451187472	0.3949342602136607	0.11698224538268776		3.376018804577563	8.548305742710511	28.863082172726212	0.044953680460139867	-0.03924030436607471	-0.007618542220258923		-0.03186452336238073	0.007677029997420285	-0.04301978288678271
81	PyBDEI (forest)	0.033475368418167666	0.4087414663038471	0.1176290115005025		3.4748355111536493	8.5013041191435	29.87271080957791	0.009636659293186786	-0.005651405004480285	-0.0021319087508817627		-0.003527015528869149	0.0021364634961050385	-0.009544680459535621
81	PyBDEI	0.03453056328886836	0.3954520766324693	0.1194446534210394		3.3107557794027884	8.372078375706153	28.959851932747675	0.041461952770147116	-0.0379806082721991	0.013270508684465719		-0.05057989600743902	-0.013096708697951855	-0.03981129858835803
82	PhyloDeep	0.04478843653355208	0.6617022756537293	0.15990106667854415		4.138198008297076	6.253866973947973	22.327191511828648	0.16399424375511015	-0.09547015852599203	0.000510195243486758		-0.0959314100203853	-0.0005099350770359487	-0.14088922229207554
82	PyBDEI (forest)	0.039507256138197895	0.7277941748505619	0.15736137746976686		4.6249860451964455	6.354799481798676	25.31180592501695	0.02674311252128051	-0.005124247225981301	-0.015380786592424235		0.010416757287263791	0.01562105063864711	-0.02604654678969315
82	PyBDEI	0.039074241402575136	0.7373021376906626	0.15963162529512254		4.618772353708475	6.2644228432256295	25.59230746662931	0.015489612762510083	0.007872891271087382	-0.0011757150304939348		0.009059257406679367	0.0011770989634374966	-0.015253344364963785
83	PyBDEI (forest)	0.06399379027660917	0.8080772733743523	0.20897374204384347		3.8668842576634086	4.785290200671223	15.62651619286125	-0.0048138059120121516	-0.0036454433304929975	0.007460577184158902		-0.011023776777145054	-0.007405329154428205	0.004837090727955267
83	PyBDEI	0.06399673815397043	0.8146455128867259	0.21217187128570605		3.839554734330181	4.713160109020398	15.625796389717381	-0.004767962606917922	0.004453157611620649	0.02287873020378768		-0.018013447780359546	-0.022367001608518504	0.004790804985947616
83	PhyloDeep	0.06682947745176304	0.8001554727701273	0.21076849972441936		3.796371250050808	4.744542003703134	14.96345681771628	0.039284796706576565	-0.013412977190327607	0.01611308821781462		-0.02905785364887749	-0.015857573733329026	-0.03779983776445828
84	PhyloDeep	0.05722670717143729	0.4572999629805015	0.13025419715372222		3.510827082530088	7.67729579431386	17.474358554376426	-0.05347812003797323	0.04906051139205055	0.025739098270771057		0.022736203738938476	-0.02509322137974754	0.05649961313109716
84	PyBDEI (forest)	0.06171408265739576	0.4348690975662721	0.12642802093287028		3.4396575565884664	7.909638959949961	16.203757018498937	0.020742454428084197	-0.002396600016946182	-0.004391666283172351		0.0020038665795192308	0.004411038090427869	-0.020320948088424436
84	PyBDEI	0.05908234820075872	0.4403597042364185	0.12981546991614493		3.392197436259881	7.703242153234558	16.925529036219963	-0.022786072173918585	0.01019902453481433	0.022284164066015594		-0.011821702767197418	-0.021798404836266543	0.023317383763255206
85	PyBDEI (forest)	0.20905381359369032	0.5712770933073316	0.13967353861784818		4.0900882082637455	7.159552266632522	4.783457344354239	-0.0032048147086966424	0.00931200122763617	-0.04374192191671099		0.05548075813454895	0.04574279989810567	0.0032151185679734316
85	PhyloDeep	0.20024418155634724	0.5941863114901498	0.15319226844754108		3.8786964741214858	6.527744579632218	4.99390290508195	-0.04521026128753219	0.049787191151313887	0.04881243542966643		0.0009293899354351219	-0.046540671888267146	0.0473510129554786
85	PyBDEI	0.20720324561014966	0.5629716729046776	0.15050955653731996		3.7404380549422767	6.644096381694159	4.826179228299768	-0.012028558338806837	-0.005361719434098411	0.030445571092262244		-0.03474932740834149	-0.029546025473223422	0.012175006110076617
86	PhyloDeep	0.07672305927130088	0.37165220962194623	0.25613930675217955		1.4509768701042358	3.9041255037342713	13.033891107807548	0.005299607420463479	0.024049743086293342	0.02786189004429413		-0.0037088124337760296	-0.027106647609138893	-0.005271669640916413
86	PyBDEI	0.07670813960075618	0.3669684291040313	0.2558309109201557		1.4344178652381905	3.9088317998918334	13.036426188990015	0.005104115490346384	0.011144063766042872	0.02662432784892005		-0.015078801137815142	-0.025933856354939885	-0.00507819579253897
86	PyBDEI (forest)	0.07648187460181602	0.37302749327896656	0.2552455490107384		1.461445634310642	3.9177960355262815	13.074993326278324	0.002139372989617969	0.02783919687986843	0.024275327977706596		0.0034794051997702725	-0.023700002640534942	-0.002134805843658034
87	PyBDEI	0.037920630608930916	0.13400692153982913	0.10959383836317237		1.222759632669828	9.12460057002655	26.37086946978365	-0.02345490119550219	0.031095622548404703	0.021366933236917962		0.009525165731236752	-0.020919938311691543	0.024018246801111084
87	PyBDEI (forest)	0.038625063460874416	0.1292203766615286	0.10676796097401688		1.2102916968974966	9.366105626418776	25.889925100393906	-0.005314104537962294	-0.005733709954993427	-0.004969015624557285		-0.000768513083958453	0.004993830044072344	0.005342495115499675
87	PhyloDeep	0.0382895205643284	0.13599026005953002	0.11180589285850698		1.2163067310917943	8.944072395768297	26.116806511587097	-0.013955120412405781	0.046356115381138076	0.04198231955604579		0.004197572015382673	-0.04029081757733963	0.014152621955952266
88	PyBDEI (forest)	0.4760942829979903	1.990338611150501	0.476512571331251		4.176885838688406	2.0985805205647834	2.1004242976894165	-0.038569636056198224	0.01891097447100412	0.04525318246154742		-0.02520174866007846	-0.043293991561907455	0.04011693150399878
88	PyBDEI	0.4987513381546839	1.9537138108891965	0.4824242351185517		4.0497837145538265	2.0728643529988884	2.0050071518602275	0.007184286145986062	0.0001616969787282517	0.05822070054833304		-0.05486473997297577	-0.05501754078158252	-0.007133040343070724
88	PhyloDeep	0.4854434354748568	2.0434348264011315	0.4877053627724887		4.189896159403891	2.0504182982841086	2.059972237593054	-0.01968984818771459	0.0460924380263284	0.06980510738117188		-0.022165410495086	-0.06525030297532512	0.020085325191536663
89	PyBDEI	0.057190675089899314	0.9366502830873694	0.19487718887740632		4.80636183476866	5.1314369103973565	17.485367997983538	-0.006689647588173665	0.0018326237659028236	-0.011823719198129657		0.01381974373332544	0.011965192271701881	0.006734700360195103
89	PyBDEI (forest)	0.05496993747199992	0.9632822222281956	0.1996763612334193		4.8242176303590085	5.008104083141879	18.19176164261367	-0.045260300275563166	0.030317903648041065	0.012511752372508806		0.017586118120415835	-0.012357142861000286	0.047405905807233716
89	PhyloDeep	0.06329645674997475	0.8696749560252778	0.2007029007657107		4.33314592219316	4.982489023252055	15.798672648455932	0.09935799257319158	-0.06980357690552315	0.01771709232511838		-0.08599705152901398	-0.01740866146272652	-0.0903781964059143
90	PyBDEI	0.2885786379629667	1.4345805075002624	0.35475123537173603		4.043905600489303	2.8188767234372616	3.465259961925283	0.03458181582981067	-0.012023745832550045	0.015663585031880534		-0.027260336269279095	-0.015422020896209358	-0.033425887929485275
90	PyBDEI (forest)	0.2735963087677719	1.4822060961475232	0.3752079535937885		3.9503589461544415	2.665188705148373	3.655020071373837	-0.019131256813195427	0.02077535496955805	0.07423179197730498		-0.049762479017076436	-0.06910221102344108	0.0195044005083074
90	PhyloDeep	0.285885378285796	1.4714825363370303	0.3618516279109579		4.0665356263068215	2.763563634557072	3.4979053703135268	0.024926224179031568	0.01339018390559848	0.03599222499831445		-0.021816805712758014	-0.0347417906523121	-0.024320017959338906
91	PyBDEI	0.02486476445588884	0.14641454561865844	0.11440727349238924		1.2797660598772893	8.74070301191579	40.21755371035358	0.0008591632623402073	-0.06051209488424898	-0.047484404476966474		-0.013677141317700925	0.049851576919213034	-0.0008584257344857977
91	PhyloDeep	0.02552229350130507	0.13630434324714247	0.10852466923657653		1.2559756616259123	9.214494796755076	39.18143171376293	0.02732609285596081	-0.12538551853336352	-0.09646094351077651		-0.0320125342837704	0.1067590192344132	-0.026599239565690914
91	PyBDEI (forest)	0.02502808676917041	0.15261704620561514	0.11860604764017675		1.2867560233405626	8.431273277343903	39.95511160013236	0.007433230517352797	-0.020712946115954877	-0.012526855575037715		-0.008289937389319194	0.012685768363181804	-0.007378385278730374
92	PhyloDeep	0.03679658042457227	0.4360466745259704	0.13246489076973794		3.29179054157033	7.549170155118968	27.176438366327467	0.10899008336495652	-0.10551297645963877	-0.08425384071453304		-0.02321509681426775	0.09200567194327507	-0.09827868165804786
92	PyBDEI (forest)	0.033695145463373675	0.4840385096377616	0.14600108566969686		3.3153076048545165	6.849264136722473	29.677865646462074	0.015517793916185019	-0.007064630786429899	0.009323547368806136		-0.016236793640610033	-0.00923742182881935	-0.015280671603343466
92	PyBDEI	0.03321010835498278	0.5006359692428657	0.15167896399627434		3.3006288812413214	6.592872034810065	30.11131398040025	0.0008995512136562867	0.02698266989907662	0.04857542188619613		-0.020592464343936457	-0.04632515780201862	-0.0008987427485259193
93	PyBDEI	0.02925781206239958	0.3263714160517978	0.10562456357862247		3.0899196644619566	9.467494739096763	34.17890571814634	0.02339340636682374	-0.03185550490014798	-0.02791841081592844		-0.0040501683480338915	0.0287202341105564	-0.022858664342848667
93	PhyloDeep	0.029526384532255708	0.32610310553113897	0.10348977314148948		3.1510660003602116	9.662790531319619	33.8680138405555	0.03278765957332518	-0.032651418208659064	-0.04756526577460967		0.015658655685294415	0.049940708864733035	-0.03174675768964026
93	PyBDEI (forest)	0.027560970702135226	0.3356560377927649	0.10524369961294512		3.189321916914813	9.501756434615102	36.28319230144268	-0.035959502731144885	-0.004313707470880733	-0.03142356943126326		0.027989388451733984	0.03244304573136462	0.03730082173209426
94	PyBDEI (forest)	0.09478863926986804	1.1765831595161993	0.2538942174224532		4.634147132065198	3.9386481903843658	10.549787481946538	0.01918241012033364	-0.015184657792561533	-0.019570857823527212		0.004473755259078621	0.019961521931183546	-0.018821370865367337
94	PhyloDeep	0.10519046251121096	1.1031269159593828	0.2639578828461224		4.179177769062743	3.7884831823073934	9.506565292394473	0.1310244553529378	-0.07666848496668585	0.019290645044267002		-0.09414304985285651	-0.018925558807055803	-0.11584581989613237
94	PyBDEI	0.0955585597522636	1.1882935866071296	0.25683642262651285		4.6266552635142615	3.8935287673515964	10.464787273819413	0.027460716665223137	-0.005382878658061702	-0.008209339811781279		0.0028498565949217768	0.008277290905545956	-0.026726780128734133
95	PyBDEI	0.019813597316684056	0.45541580632312895	0.10269848038024422		4.434494109717479	9.737242423621753	50.470390813784675	-0.04658772102134767	0.04433458806387113	-0.004396936116864896		0.04894673986906924	0.00441635454567173	0.04886419238406983
95	PyBDEI (forest)	0.022315233331923937	0.4112838353147766	0.10464826689181213		3.9301542923780253	9.555819983467323	44.81243754549546	0.07378872836054026	-0.056866431144393666	0.014505129596742723		-0.07035110879085053	-0.014297739039041015	-0.06871810665511532
95	PhyloDeep	0.024306019356219483	0.38637931513692414	0.0983005103607941		3.9305931751400816	10.172887163349227	41.14207206636317	0.1695835408847769	-0.1139761130213817	-0.04703274153500444		-0.07024729432384406	0.04935399523669134	-0.144994807943765
96	PyBDEI	0.2837859466392921	1.3173413930118922	0.4637921505628247		2.840370177488476	2.15613825888703	3.523782667332207	-0.026015718777960516	0.015012992990072463	0.04580389645352736		-0.029442330027523615	-0.04379778714618959	0.02671061461620217
96	PyBDEI (forest)	0.3083570107055241	1.2319553833985486	0.4396958264945408		2.8018355171125195	2.2742995037557305	3.24299420892682	0.05831484958463854	-0.05077702138043676	-0.008530851493882398		-0.042609666624734005	0.008604253099288158	-0.05510160762416337
96	PhyloDeep	0.26067849354094497	1.4423364089279576	0.4879087682059358		2.9561600506412264	2.0495634945792194	3.836143083445161	-0.10532301486994201	0.11132179030474235	0.10018440433801572		0.010123199277150281	-0.09106146564429518	0.11772183326547903
97	PyBDEI	0.03812257270825835	0.3320605117381648	0.15017888059591214		2.211099925772143	6.658725887634696	26.231178248454718	-0.026179117042722907	0.028010689603378134	-0.008938737006060708		0.03728268674109686	0.009019358681276077	0.026882887295682736
97	PhyloDeep	0.039247669924082296	0.3271606162311009	0.14582593677138098		2.2435008714808253	6.8574906641453826	25.47921958002409	0.002560894092178955	0.012841331064374371	-0.0376647069118382		0.052482786757344614	0.03913886062618673	-0.0025543526655282846
97	PyBDEI (forest)	0.03896594086676946	0.3261341708192612	0.15244560296597007		2.1393478360413125	6.559716912420403	25.663437806343584	-0.0046357251246472875	0.009663606467908193	0.006019829245147411		0.003621973560396488	-0.005983807744291142	0.004657315157536273
98	PyBDEI (forest)	0.02280653506995148	0.11824504975296155	0.10551477345234933		1.1206492312316936	9.47734584722965	43.84708141472748	-0.004531754077684858	-0.023655717160887314	-0.018618745930299368		-0.005132532550117283	0.018971980413411537	0.0045523843640900554
98	PhyloDeep	0.023626428898997912	0.10899501052378538	0.09798067833069987		1.1124133082229788	10.20609386500516	42.32548237717016	0.031255281056763444	-0.10003289266473937	-0.08869253253709924		-0.012444054869002685	0.09732448784165144	-0.030307996119772675
98	PyBDEI	0.022892897039729788	0.118783681475121	0.10569808536925956		1.123801638034847	9.460909310764416	43.681671142998475	-0.0007621942429304642	-0.019208258230599216	-0.01691378203740404		-0.0023339521511658292	0.01720477993522996	0.0007627756261212568
99	PhyloDeep	0.11165672291892327	0.1846546513030332	0.1239805167601039		1.4893844301385737	8.065783448337694	8.956021400754569	0.05760788584324187	-0.026133800369709036	0.009258008009952964		-0.035067156365147116	-0.009173083529163923	-0.05446998515646515
99	PyBDEI	0.1096980686035748	0.18598281681343354	0.12487465012594393		1.4893560592630946	8.008030444861605	9.115930779180667	0.03905559274882962	-0.019129072955770647	0.016536661812058533		-0.03508553710620934	-0.016267649198781025	-0.037587587248828366
99	PyBDEI (forest)	0.10521322841214144	0.1885312055175411	0.12312310570779507		1.5312414711579596	8.121952368333483	9.504508274214324	-0.003424629034598432	-0.005688904484860176	0.002278290605053526		-0.00794908476477535	-0.0022731117958049167	0.0034363974209806335
