	type	mu	lambda	psi	p	R_naught	infectious_time	incubation_period	mu_error	lambda_error	psi_error	p_error	R_naught_error	infectious_time_error	incubation_period_error
64	PyBDEI (psi)	0.0377850870815237	0.1954058534062899	0.1850816060110784	0.5205980530622656	1.055782136419291	5.4030220590378	26.465467655068167	0.00196328447045553	-0.014039921191260274	0.0	-0.0034695203397734353	-0.014039921191260551	-3.287709766849616e-16	-0.0019594375371685606
65	PyBDEI (p)	0.5785586266827059	1.814173943656633	0.4869814206051941	0.7316640407464409	3.725345294286744	2.0534664315473354	1.7284333062903612	0.0647984076476736	-0.03163326952379493	0.08025050526030297	0.0	-0.10357206429367756	-0.07428879215470983	-0.060855094431277776
65	PyBDEI (lambda)	0.5899033571707275	1.8734368773331287	0.5246323472039679	0.6684905340483805	3.570951900540684	1.906096727221468	1.6951929292217671	0.08567762437995183	0.0	0.16376998005114501	-0.06317350669806032	-0.14072366778523335	-0.14072366778523332	-0.07891626616960415
65	PyBDEI (mu)	0.5433503868218993	1.8688667925231424	0.488132500410012	0.7445122982280562	3.828605534262456	2.048624091122881	1.84043303226318	0.0	-0.0024394122189437886	0.08280389741888707	0.012848257481615333	-0.0787246054812215	-0.07647173935767045	0.0
65	PyBDEI (psi)	0.5736913269495807	1.7665527294680234	0.4508041590666495	0.7853737054312541	3.9186699899253727	2.2182581502140803	1.7430976433218517	0.05584046844090429	-0.057052441509135216	0.0	0.053709664684813196	-0.05705244150913531	0.0	-0.05288722123273071
66	PyBDEI (mu)	0.051294469765019	0.4790232540282478	0.1615187542011409	0.6956581937790242	2.965743862980241	6.191231507114584	19.4952790150872	0.0	-0.018694418079372263	-0.006797732931043344	0.026366351339662142	-0.011978109135249663	0.006844258371563862	-1.8223456438100172e-16
66	PyBDEI (psi)	0.0515902103982159	0.4793531401894686	0.1626242302867467	0.6913669455321897	2.947612046152351	6.149145168814959	19.38352242181553	0.005765546160272134	-0.018018628065668115	0.0	0.022075103092827675	-0.018018628065668237	-2.8887866372206384e-16	-0.005732495194615282
66	PyBDEI (lambda)	0.050959325080905	0.4881489139098704	0.1638661495324848	0.6858021496771864	2.9789490709495183	6.102541634456116	19.62349380436965	-0.006533739127225773	0.0	0.007636741729988785	0.01651030723782443	-0.007578863903749124	-0.007578863903749176	0.006576709632276863
66	PyBDEI (p)	0.0524551557419862	0.4837161880845317	0.1660244948598058	0.669291842439362	2.913523022569596	6.023207604663509	19.063902982554247	0.02262789696987457	-0.00908068357631776	0.020908720472119117	0.0	-0.029375206075787235	-0.020480499434317692	-0.02212720485811557
67	PyBDEI (psi)	0.085785920855351	0.449361706812814	0.3533654138431573	0.5330073861186134	1.2716629562741109	2.82993173871808	11.656924469997376	-0.007843682937966343	-0.010603195525186194	0.0	0.006303634812613423	-0.010603195525186156	0.0	0.007905692684790138
67	PyBDEI (lambda)	0.0861007208648471	0.4541774390016771	0.3575288611708497	0.527264718416738	1.2703238488616522	2.796976995717661	11.614304618537473	-0.004202866182506124	0.0	0.011782271735117741	0.0005609671107380532	-0.011645066398437867	-0.011645066398437836	0.004220604819772281
67	PyBDEI (p)	0.0862212157837549	0.4526158926450442	0.3567003469244107	0.526703751306	1.2688966987210673	2.803473583982559	11.598073524131536	-0.0028092832521575944	-0.0034381856572738047	0.009437632973139971	0.0	-0.012755437492943616	-0.009349396797643569	0.002817197558075271
67	PyBDEI (mu)	0.0864641179823152	0.4530836847724518	0.3570953693229596	0.526429477583378	1.2688030248935538	2.8003723540183825	11.5654912504229	0.0	-0.0024082090727128103	0.010555519396297999	-0.00027427372262200933	-0.012828318900039324	-0.010445264207357637	-3.0718225468119156e-16
68	PyBDEI (lambda)	0.0697980896970367	0.9954866608963896	0.2409016521759627	0.1856007429036457	4.132336378370924	4.151071572018801	14.327039670291356	-0.0341394773014471	0.0	-0.039288636757220385	0.008383342011408695	0.0408953596891016	0.040895359689101296	0.03534617731974663
68	PyBDEI (p)	0.0723885812698897	0.9939954788955556	0.2483053542158945	0.177217400892237	4.003117379544317	4.027299383687586	13.814333455046642	0.0017075430892588357	-0.0014979427243065608	-0.009762809036326318	0.0	0.008346350134532972	0.00985906116778445	-0.0017046323560595497
